IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>2>;14>2>14>;14>2>2>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>31>;14>31>41>;14>32>;14>32>31>;14>32>31>30>;14>38>;14>38>36>;14>39>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>49>;14>7>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>41>;2>41>41>;2>46>;2>46>1>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>30>48>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>2>;31>30>;31>30>14>;31>30>17>;31>30>17>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>48>;32>;32>31>;32>31>30>;33>;34>;34>38>;36>;36>14>;36>34>;36>34>38>;36>36>;36>36>34>;36>36>36>;36>36>36>36>;36>36>36>36>36>;36>36>36>36>36>36>;36>36>36>36>36>36>36>;36>38>;38>;38>14>;38>33>;38>36>;38>41>;39>;41>;41>14>;41>2>;41>31>;41>31>30>;41>38>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>30>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;7>;7>5>;7>5>5>;7>6>;8>
18297-6388;insucesso;1;0;1;1;13;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;1;0;0;0;5;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;9;0;0;0;0;0;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18399-6388;SUCESSO;2;2;0;0;31;7;11;2;3;1;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;4;0;0;3;0;0;1;0;0;0;0;0;0;1;0;0;0;18;0;0;0;3;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;6;1;2;2;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;1;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;6;0;0;0;0;0;1;0;0;0;0;0;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18523-7274;SUCESSO;0;0;0;0;68;4;7;0;0;2;0;0;0;0;17;0;13;0;6;3;2;3;0;0;0;0;5;0;0;20;1;2;4;2;0;3;1;1;0;5;5;1;1;22;0;0;0;1;0;0;1;0;0;4;2;0;0;0;0;0;1;0;0;0;55;4;2;2;2;1;0;0;1;20;1;10;0;6;3;2;1;3;1;9;5;3;3;16;58;1;2;38;2;0;0;14;7;3;1;0;0;2;2;0;6;7;5;4;2;1;1;0;2;1;0;35;0;1;0;14;0;9;6;2;2;2;2;18;0;2;2;3;1;67;0;3;8;4;1;26;0;4;12;6;2;1;0;0;0;20;0;8;3;0;0;0;0;0;7;1;13;0;0;0;0
18672-6398;SUCESSO;2;1;1;1;37;2;6;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;3;0;0;12;0;0;3;2;0;0;1;1;1;0;0;0;0;25;1;1;0;6;0;0;0;0;0;0;0;0;1;0;1;1;1;2;0;2;8;1;0;1;1;0;0;0;1;2;1;0;0;0;0;0;0;0;1;1;0;0;1;1;11;2;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;5;3;2;31;1;3;0;10;1;5;1;0;0;0;2;15;2;4;3;0;1;25;0;0;0;0;0;10;0;0;4;2;1;2;1;1;1;57;3;0;3;1;0;0;1;1;0;0;2;1;1;0;0
18700-5469;insucesso;2;2;0;0;34;0;9;0;0;5;2;0;0;0;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;1;0;0;0;0;0;16;0;0;0;0;0;0;1;0;0;6;3;0;0;0;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;15;1;4;7;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;1;1;0;0;0;1;1;1;2;0;1;1;1;0;1;1;1;0;0;0;4;0;1;0;0;0;7;0;0;1;1;0;1;0;0;0;0;0;2;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
18875-7118;SUCESSO;0;0;0;0;64;2;10;1;4;3;0;1;0;0;27;0;15;1;12;9;4;2;0;0;0;0;3;1;0;11;0;0;3;2;0;0;2;0;0;12;12;7;4;17;0;0;0;1;0;0;6;0;0;7;5;5;2;0;0;0;0;0;0;0;31;15;4;7;4;1;7;7;2;21;7;17;6;10;8;6;4;1;1;2;1;1;2;2;41;1;3;26;1;1;1;19;16;10;8;6;4;0;0;0;0;5;5;4;0;1;0;0;2;1;1;5;0;1;0;4;1;4;3;3;2;2;0;9;1;2;1;3;0;34;0;1;6;2;0;11;0;3;6;1;1;0;0;0;0;3;1;1;0;1;0;1;0;0;0;0;2;0;0;0;0
18900-7118;insucesso;0;0;0;0;22;0;3;0;0;1;0;1;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;0;3;3;0;0;15;0;0;0;0;0;0;3;3;0;5;1;1;3;2;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;7;0;4;0;4;4;3;0;0;0;0;0;0;1;2;18;0;5;4;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;29;0;4;2;0;1;10;0;1;6;4;3;0;0;0;0;10;1;0;3;0;0;0;0;0;2;0;5;0;0;0;0
19254-6389;SUCESSO;1;0;1;1;59;2;6;1;1;0;0;0;1;1;18;0;13;1;3;3;2;0;0;0;0;0;6;0;0;7;0;0;3;0;3;4;3;3;1;4;4;0;2;14;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;25;2;1;0;0;0;1;1;1;10;0;6;0;4;1;1;1;0;1;1;2;1;2;3;26;3;0;20;1;1;1;8;6;4;1;1;1;2;1;0;1;0;0;1;1;3;2;0;3;2;1;13;1;2;0;8;1;4;2;2;2;2;1;10;3;3;1;2;0;25;0;2;1;0;2;6;0;0;3;0;0;1;0;0;1;11;3;0;2;4;4;3;4;3;6;3;7;1;1;3;0
19260-6389;SUCESSO;0;0;0;0;61;4;11;1;2;1;0;1;0;0;15;0;8;0;2;2;2;2;0;0;0;0;8;1;0;7;0;0;2;0;0;2;1;1;1;4;4;1;0;15;0;0;0;5;0;0;2;0;0;4;4;1;3;0;0;0;0;2;0;2;21;6;0;5;1;0;1;1;1;6;3;2;2;2;2;2;0;0;0;0;3;2;0;1;22;0;5;17;3;0;0;6;2;2;2;2;0;2;1;0;1;3;0;1;0;0;0;0;2;1;1;8;0;1;0;7;1;2;1;0;0;0;0;13;1;2;2;2;0;14;0;1;3;0;1;5;0;1;2;0;0;0;0;0;0;1;0;1;0;0;0;0;3;3;0;0;5;3;3;0;0
19850-6398;insucesso;1;1;0;0;22;1;3;1;1;0;0;0;1;1;2;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;10;0;0;0;1;0;0;3;0;1;1;0;0;1;1;0;0;0;4;0;1;6;0;0;0;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;1;7;1;1;4;0;0;0;2;1;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;1;1;1;0;4;4;1;1;0;0;0;2;0;0;2;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
20306-7274;insucesso;1;0;1;1;13;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;7;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;0;6;1;0;1;0;0;3;0;1;1;1;1;1;0;0;1;7;0;2;6;0;0;0;0;0;1;0;2;0;0;0;0
21251-5469;SUCESSO;0;0;0;0;12;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;2;2;1;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;1;0;3;0;0;0;0;0;7;1;3;0;0;1;0
21340-5468;insucesso;2;1;1;1;43;5;5;1;1;0;0;1;0;0;2;0;1;0;1;0;0;0;0;0;0;0;2;0;0;11;0;1;1;0;0;1;3;3;0;0;0;0;0;14;0;0;0;7;0;4;1;0;0;0;0;0;2;0;1;0;0;5;1;1;14;3;1;0;0;0;0;0;0;7;1;3;0;1;0;0;0;1;0;0;1;1;2;1;15;1;1;10;2;0;0;7;3;1;0;0;0;0;0;1;1;1;1;2;0;2;2;2;2;1;1;4;0;1;1;3;0;3;2;2;0;0;0;6;2;2;1;0;0;32;1;1;2;1;1;4;0;0;0;0;0;2;1;1;1;2;0;0;0;4;0;1;0;0;1;0;2;0;0;0;3
21340-6398;SUCESSO;1;0;1;1;75;15;11;3;1;0;0;0;3;0;16;0;9;3;0;0;0;0;0;0;0;0;3;0;0;17;0;1;5;1;4;3;2;2;1;2;2;2;0;15;1;1;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;16;9;0;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2;1;1;27;9;0;13;5;0;0;0;0;0;0;0;0;3;2;0;1;0;0;3;0;1;0;0;3;2;1;4;1;2;0;2;0;2;2;2;1;1;1;7;3;3;2;0;1;33;2;1;1;1;1;13;0;0;2;1;1;2;0;0;1;6;4;0;0;5;5;4;0;0;27;0;5;0;0;3;0
21367-6398;SUCESSO;2;1;1;1;56;1;14;4;0;0;0;0;1;1;9;0;8;3;2;1;1;0;0;0;0;0;7;0;0;14;0;0;7;4;1;1;0;0;0;0;0;0;0;23;1;1;0;8;0;0;0;0;0;0;0;0;1;0;1;1;1;3;0;3;17;8;3;1;0;4;0;0;0;4;2;2;1;2;0;0;0;0;0;0;0;0;0;0;15;0;0;12;4;0;0;3;1;1;0;0;0;0;0;0;0;0;0;1;1;2;1;0;4;4;2;35;3;2;0;19;1;12;9;6;5;3;2;19;5;3;2;3;1;29;0;1;1;0;1;16;0;1;9;4;3;2;1;1;1;5;1;1;0;2;1;0;0;0;0;0;1;0;0;0;0
21380-5714;SUCESSO;1;0;1;1;40;1;6;1;1;0;0;0;0;0;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;14;0;0;4;0;1;0;1;1;1;1;1;1;0;13;0;0;0;1;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;6;1;0;1;1;0;0;0;0;2;0;2;0;2;0;0;0;1;0;0;1;1;1;0;14;3;1;6;1;0;0;2;2;2;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;1;1;1;0;0;11;0;0;3;2;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0
21640-5714;insucesso;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21659-5388;SUCESSO;0;0;0;0;114;8;10;3;0;2;0;1;0;0;34;0;21;3;10;1;0;0;0;0;0;0;6;0;0;16;1;1;2;2;5;4;1;1;0;3;2;0;1;31;0;0;0;9;0;0;1;0;0;6;6;1;3;0;0;0;0;0;0;0;57;10;1;3;2;1;0;0;3;19;4;3;1;1;1;1;1;2;0;0;6;5;1;0;69;5;4;44;6;0;0;14;2;1;1;1;1;2;1;0;0;1;1;2;0;0;0;0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;1;11;2;1;1;4;0;43;1;6;1;0;0;7;0;0;4;4;3;2;0;0;0;1;1;0;0;6;1;4;3;2;1;0;4;2;2;0;0
21708-5468;insucesso;0;0;0;0;83;3;6;0;0;3;1;0;0;0;37;0;21;0;9;5;3;2;1;0;0;0;6;0;0;5;0;0;2;0;0;0;1;1;0;4;4;1;0;13;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;34;4;1;0;0;0;1;1;0;15;1;7;0;3;1;0;0;2;0;0;5;3;0;0;48;1;2;29;1;0;0;12;6;3;1;0;0;3;2;0;0;4;0;2;0;0;0;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;1;10;0;1;1;1;0;16;1;1;2;2;0;3;0;1;0;0;0;0;0;0;0;2;0;0;0;3;2;2;0;0;0;0;1;0;0;0;0
21788-5469;SUCESSO;2;1;1;1;39;2;6;0;1;2;0;0;0;0;7;0;2;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;2;1;1;1;0;0;0;0;16;1;1;0;3;0;0;1;0;0;3;2;0;1;0;1;1;0;0;0;0;15;0;0;0;0;0;0;0;3;9;0;8;0;4;2;2;0;0;1;0;0;0;2;1;18;0;1;11;0;0;0;7;6;2;1;1;0;0;0;0;1;2;1;2;1;0;0;0;1;1;0;4;0;0;0;1;0;0;0;0;0;0;1;5;0;1;0;1;0;23;1;1;2;1;0;3;0;0;0;0;0;3;1;1;1;2;1;2;2;0;0;0;1;1;0;0;2;1;1;0;0
21888-7274;SUCESSO;2;0;2;2;37;1;10;1;0;1;0;2;1;0;8;0;7;1;2;2;1;0;0;0;0;0;3;2;0;6;0;1;3;1;0;1;1;1;1;6;6;4;0;16;0;0;0;2;0;0;0;0;0;3;2;0;3;0;0;0;0;2;0;1;25;6;1;0;0;0;2;2;1;5;0;4;0;2;1;1;1;0;1;0;1;0;1;0;28;2;0;19;2;1;1;5;4;2;1;1;1;0;0;0;0;2;1;3;0;0;0;0;2;2;1;40;2;2;0;10;2;2;0;0;0;0;1;10;1;1;3;1;0;29;0;2;3;2;2;11;0;1;4;0;0;2;0;0;2;0;0;0;0;0;0;0;4;4;0;0;5;4;4;0;0
22256-6388;insucesso;0;0;0;0;23;0;3;2;0;0;0;0;0;0;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;1;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;11;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
22293-7098;SUCESSO;0;0;0;0;18;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;1;1;1;5;5;1;0;4;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;29;1;0;0;0;0;2;2;0;5;0;4;0;3;3;2;0;1;0;1;3;1;1;3;18;0;0;15;0;1;1;2;2;2;2;1;0;1;1;0;0;2;2;0;0;1;1;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;25;1;0;2;1;0;8;0;1;4;3;1;0;0;0;0;4;0;2;1;0;0;0;0;0;11;3;4;0;0;1;0
22305-5468;SUCESSO;2;1;1;1;24;3;4;0;1;0;0;0;1;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;9;1;1;2;2;0;1;2;2;0;0;0;0;0;15;2;1;0;3;0;0;1;0;0;0;0;0;0;0;1;1;0;3;0;1;8;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;3;0;1;0;14;2;1;7;0;0;0;1;0;0;0;0;0;3;0;0;0;6;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;2;3;3;0;6;0;0;5;2;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
22460-7274;insucesso;0;0;0;0;9;0;0;0;0;0;0;0;0;0;5;1;3;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;1;1;1;0;1;1;1;0;4;0;0;0;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;8;2;0;0;0;1;0;0;2;3;0;1;0;0;0;0;0;1;0;0;1;0;0;0;8;1;1;5;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
22469-7274;SUCESSO;1;0;1;1;83;3;9;2;1;0;0;1;11;3;37;0;22;8;0;0;0;0;0;0;0;0;6;0;0;13;0;0;2;1;13;4;3;3;2;9;9;1;1;13;1;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;11;0;3;43;16;2;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;8;6;0;2;54;13;0;35;15;1;1;0;0;0;0;0;0;7;6;0;1;0;0;0;0;1;1;0;4;3;2;28;0;3;0;17;0;14;10;8;6;4;1;12;6;4;1;0;1;25;1;0;0;0;0;5;0;0;1;0;0;1;0;0;1;17;3;0;4;19;12;8;3;1;7;2;6;2;1;1;0
22499-5388;SUCESSO;3;2;2;0;20;0;1;0;0;0;0;1;0;0;5;0;4;0;2;2;0;0;0;0;0;0;2;0;0;5;0;1;0;0;0;0;4;4;2;3;2;0;0;13;3;2;0;0;0;0;2;0;0;3;3;2;2;0;2;1;0;0;0;0;18;0;0;0;0;0;0;0;1;7;0;3;0;0;0;0;0;0;0;0;1;1;0;0;21;0;1;14;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;24;0;1;3;2;0;0;0;0;0;0;0;5;1;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
22522-6398;insucesso;1;0;0;0;21;1;7;4;0;0;0;0;0;0;12;1;11;0;1;0;0;0;0;0;0;0;5;0;0;7;0;1;2;1;0;4;1;0;0;2;1;0;0;8;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;1;16;5;2;0;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;2;1;0;3;15;2;0;14;4;0;0;2;0;0;0;0;0;2;1;0;2;0;0;0;0;0;0;0;1;1;1;6;0;1;1;1;0;1;0;0;0;0;0;6;3;1;1;0;1;12;3;0;1;1;0;2;0;0;1;0;0;1;1;0;0;4;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
22554-6398;SUCESSO;2;2;1;1;41;3;3;1;0;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;0;4;0;0;13;0;0;5;1;0;0;1;1;0;0;0;0;0;12;1;1;0;4;0;0;1;0;0;0;0;0;3;0;2;2;0;0;0;0;7;1;0;0;0;0;0;0;1;2;0;1;0;1;1;0;0;0;0;0;0;0;0;2;6;0;0;4;0;0;0;2;1;1;1;0;0;0;0;0;1;0;0;0;2;0;0;0;1;1;1;6;0;1;0;2;1;0;0;0;0;0;0;10;3;1;0;1;1;33;0;2;3;1;0;10;0;1;1;1;0;2;2;2;1;3;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0
22677-5469;SUCESSO;2;1;1;1;17;2;0;0;0;0;0;0;6;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;11;2;1;0;1;0;0;4;0;0;0;0;0;1;0;1;1;0;9;0;2;4;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;2;1;0;1;6;1;0;3;0;0;0;1;0;0;0;0;0;2;1;0;1;0;0;1;0;2;2;0;1;1;1;4;0;1;0;3;0;2;2;0;0;0;0;3;0;1;1;1;5;9;0;1;0;0;0;3;0;0;0;0;0;2;1;1;2;1;0;0;0;1;0;0;0;0;3;0;2;0;0;1;0
22788-5468;SUCESSO;1;0;1;1;106;7;7;0;2;3;0;1;0;0;27;0;22;0;21;14;12;0;0;0;0;0;3;1;0;18;0;0;6;2;0;3;2;2;2;20;20;1;16;22;1;1;0;2;0;0;6;0;0;4;2;1;4;0;0;0;1;1;0;0;87;13;0;0;0;1;3;3;2;68;10;33;3;22;14;10;10;9;3;1;14;9;4;2;73;4;2;58;2;1;1;44;24;17;13;9;9;3;2;0;0;4;3;4;1;1;0;0;2;1;1;11;1;1;0;4;1;2;1;1;1;1;0;7;1;0;1;1;3;58;3;3;1;1;0;16;0;1;4;3;2;1;0;0;1;5;0;0;0;0;0;0;3;1;6;4;8;3;1;0;0
22801-5468;insucesso;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22906-7098;SUCESSO;1;0;1;1;58;3;6;0;0;1;0;0;0;0;8;0;5;1;1;0;0;1;0;0;0;0;3;1;0;18;2;0;4;2;0;0;2;1;0;5;5;1;0;21;1;1;0;1;0;0;0;0;0;2;2;1;5;0;0;0;0;0;0;0;18;3;1;0;0;0;1;1;2;3;0;1;0;1;0;0;0;0;0;1;1;0;0;3;23;1;0;11;1;1;1;3;1;1;0;0;0;1;0;0;2;4;2;6;1;0;0;0;3;2;0;14;2;1;0;4;1;1;1;0;0;0;2;11;2;3;3;0;0;42;1;7;7;1;2;12;0;2;5;4;3;3;0;0;1;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
22929-7118;insucesso;1;1;0;0;39;1;2;0;0;2;1;0;0;0;15;0;9;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;1;1;0;0;2;2;0;9;6;2;0;11;0;0;0;1;1;0;1;1;0;3;1;0;1;0;1;0;0;0;0;0;37;2;0;0;0;0;1;1;0;6;0;1;0;1;1;1;0;0;0;0;4;3;1;5;37;1;1;22;0;0;0;4;1;1;1;0;0;4;3;0;0;1;1;0;1;0;0;0;2;1;1;7;1;1;1;2;0;1;0;0;0;0;0;6;1;1;0;1;0;25;0;3;7;3;1;8;0;3;3;2;0;4;1;1;0;8;1;1;2;2;0;2;0;0;0;0;1;0;0;0;0
22946-7274;insucesso;0;0;0;0;22;1;7;1;1;1;1;1;0;0;7;0;5;0;1;1;1;1;0;0;0;0;1;0;0;2;0;1;0;0;0;0;1;1;0;3;3;1;0;11;0;0;0;2;0;0;2;1;0;3;3;1;2;0;0;0;0;0;0;0;16;2;1;0;0;1;3;3;3;4;0;4;0;4;2;1;0;0;0;0;0;0;0;2;14;1;0;11;1;0;0;3;3;3;2;0;0;0;0;0;0;1;0;0;2;0;0;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;3;1;1;0;0;0;3;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0
22977-7118;SUCESSO;1;0;1;0;78;2;3;0;0;2;0;1;0;0;43;0;32;1;25;18;13;5;0;0;0;0;5;0;0;20;3;3;10;5;1;1;2;2;1;13;13;1;2;15;1;1;0;5;0;0;2;0;0;5;3;2;3;0;0;0;0;0;0;0;56;8;0;1;1;1;4;4;5;40;6;30;3;22;19;12;8;3;6;1;5;2;7;1;56;1;0;47;1;1;1;39;30;22;19;12;8;2;1;0;0;6;5;10;0;0;0;0;3;2;0;6;0;1;0;3;1;2;1;0;0;0;2;13;1;2;1;1;0;41;4;6;11;9;3;21;0;4;12;3;1;1;0;0;0;1;0;0;0;2;0;1;1;1;0;0;1;1;1;0;0
23038-6398;insucesso;3;2;1;1;41;0;7;1;1;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;2;0;0;7;1;0;1;0;0;1;1;1;0;0;0;0;0;19;0;0;0;4;1;0;2;0;0;0;0;0;6;0;2;0;0;0;0;0;5;1;0;0;0;0;0;0;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;8;0;1;4;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4;3;2;25;2;3;2;4;0;0;0;0;0;0;0;11;2;3;1;1;0;19;0;2;1;0;3;4;0;0;1;1;0;3;2;2;1;2;0;1;1;1;0;1;0;0;0;0;2;0;0;0;0
