IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>14>41>;14>2>;14>2>14>;14>2>2>;14>2>31>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>31>;14>32>;14>32>31>;14>32>31>30>;14>38>;14>38>36>;14>39>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>49>;14>49>49>;14>7>;14>7>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>2>;2>14>41>;2>2>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>38>;2>41>;2>41>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>2>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>48>;32>;32>31>;32>31>30>;33>;34>;34>38>;36>;36>14>;36>34>;36>36>;36>36>36>;36>36>36>36>;36>36>36>36>36>;36>36>36>36>36>36>;36>36>36>36>36>36>36>;36>38>;38>;38>14>;38>33>;38>36>;38>41>;39>;39>38>;41>;41>14>;41>2>;41>31>;41>31>30>;41>38>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>30>;48>48>;49>;49>48>;49>49>;49>49>48>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>5>;7>5>5>;7>6>;8>
32588-4130;insucesso;1;0;1;1;35;1;0;6;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;5;1;0;1;0;2;0;2;2;1;0;0;0;0;0;0;14;1;0;0;2;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;9;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;6;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;0;2;4;3;2;2;2;0;0;6;0;1;0;0;0;0;17;0;1;0;0;0;4;0;0;1;0;0;1;0;0;1;1;0;0;0;0;3;1;1;0;2;2;0;0;0;2;2;2;0;0
32724-5469;SUCESSO;3;3;1;1;51;2;0;5;2;0;0;0;2;1;5;0;5;0;0;0;0;0;1;0;0;2;0;0;14;1;0;2;1;0;0;3;0;1;1;0;0;0;0;0;14;0;0;0;7;0;4;1;0;0;0;0;0;0;0;3;3;2;0;3;0;1;8;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;10;1;0;7;3;0;0;0;0;0;3;3;0;0;0;0;0;0;4;2;1;1;1;0;6;1;0;2;2;0;0;0;0;1;5;3;1;0;0;0;0;49;0;3;0;0;0;7;0;0;2;0;0;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;9;1;0;4;0;0;1;0
32725-4605;insucesso;0;0;0;0;46;1;0;5;3;0;1;0;0;0;13;2;6;0;2;2;0;0;0;0;0;1;0;0;12;0;0;4;0;6;0;0;0;2;2;1;1;1;0;0;14;0;0;0;3;0;1;2;0;5;4;0;0;0;0;0;0;0;0;0;0;0;19;2;0;1;0;0;1;3;0;2;0;0;0;0;0;1;0;2;2;1;11;29;5;0;17;1;3;2;0;0;0;0;0;1;11;1;0;5;1;0;0;0;2;0;0;6;0;0;1;1;0;0;0;0;0;3;0;2;1;1;1;0;33;1;3;2;2;0;10;0;2;2;1;0;0;0;0;0;20;11;0;2;0;10;9;8;8;0;0;0;0;0;1;0;0;0;0
32790-6388;SUCESSO;1;1;0;0;23;1;0;5;0;0;0;1;0;0;4;0;1;0;1;1;1;0;0;0;0;3;0;0;4;1;0;1;1;0;0;3;0;0;0;0;2;0;0;0;11;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;8;0;0;0;0;0;0;5;0;3;0;1;1;0;0;1;3;1;1;3;1;17;0;1;7;0;5;3;1;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;1;0;0;22;0;1;1;1;1;7;0;0;3;3;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
32853-4605;insucesso;1;1;0;0;32;0;0;3;1;0;1;0;10;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;1;0;0;0;3;0;1;1;0;0;0;0;0;12;0;0;0;2;0;0;2;1;1;1;0;1;1;0;1;1;0;7;13;1;5;4;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;10;0;0;1;1;0;1;0;0;0;0;0;1;1;1;0;10;0;7;0;0;1;1;1;1;0;0;15;3;0;4;0;0;0;0
32853-5468;insucesso;1;0;0;0;27;1;0;2;0;0;0;1;11;2;3;0;1;0;1;1;0;0;1;1;0;1;0;0;3;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;1;2;6;1;0;0;0;0;0;4;0;3;0;2;1;0;0;0;0;0;0;0;0;5;1;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;5;0;2;0;0;0;1;0;0;0;0;0;1;1;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
32853-6398;insucesso;0;0;0;0;7;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32869-5714;SUCESSO;2;0;2;1;49;12;7;4;0;1;0;0;16;6;6;0;6;0;6;2;2;0;0;0;0;1;0;0;17;1;2;4;0;0;0;2;0;2;0;0;12;5;0;1;25;2;1;0;2;0;0;5;0;4;4;0;0;9;0;0;0;0;0;21;0;8;32;0;0;0;3;0;2;28;0;16;0;12;8;7;6;6;4;7;7;4;0;34;0;0;27;0;25;15;11;8;7;1;1;0;0;1;0;3;0;0;0;0;3;1;0;7;0;1;3;2;1;0;0;0;2;9;0;3;0;4;0;0;80;0;6;8;6;1;23;0;0;7;2;0;2;0;0;1;1;0;0;0;0;2;1;2;1;3;3;0;0;0;5;3;3;0;0
32885-5714;insucesso;1;0;1;1;19;14;0;3;0;2;0;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;0;1;1;0;5;5;0;0;11;0;0;0;1;1;0;3;0;0;0;0;0;4;1;0;0;0;0;0;0;0;14;0;0;0;0;0;0;8;0;3;0;1;1;1;0;0;0;0;0;0;0;12;1;1;8;0;6;2;1;1;0;0;0;0;0;7;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;1;2;2;0;0;4;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;0;0;2
32932-4604;insucesso;2;2;1;1;43;1;0;7;0;1;1;0;9;3;3;1;3;0;0;0;0;0;3;3;2;1;0;0;3;0;0;1;1;1;0;3;1;0;0;0;2;2;1;0;16;0;0;0;3;2;0;3;0;1;0;0;4;1;1;2;2;0;3;9;1;3;16;2;0;0;0;0;0;3;0;1;0;0;0;0;0;1;0;2;2;1;0;8;2;0;7;1;1;1;0;0;0;1;1;0;0;1;1;1;0;3;3;2;2;1;0;7;0;0;3;3;3;2;1;0;1;10;2;2;4;0;0;0;18;1;1;0;0;0;10;1;0;2;0;0;2;2;1;1;6;1;3;0;0;1;1;1;1;3;0;18;7;0;9;3;0;3;2
32952-4130;insucesso;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
32989-5468;insucesso;1;1;0;0;47;4;0;4;0;0;0;0;1;1;4;0;3;0;2;0;0;0;1;1;1;2;0;0;18;1;3;2;0;0;0;0;0;0;0;0;1;1;1;0;15;1;0;0;5;0;1;0;1;0;0;0;0;2;1;1;1;0;0;2;0;2;7;1;0;0;1;0;1;5;0;4;0;3;2;1;0;1;1;1;1;1;0;9;1;0;6;0;4;2;2;1;0;0;0;0;0;0;0;2;0;2;2;2;1;1;1;1;0;1;0;0;0;0;0;0;0;3;0;1;0;0;0;0;36;1;6;3;1;0;7;3;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
33006-4130;insucesso;1;1;0;0;60;2;0;6;1;1;1;0;0;0;16;1;12;0;5;1;0;0;1;1;0;2;0;0;15;2;0;7;4;5;0;4;0;1;1;1;4;4;4;0;17;0;0;0;5;1;2;2;0;2;2;1;2;4;2;1;1;0;0;0;0;0;29;12;0;1;1;0;2;11;3;5;0;3;1;0;0;1;1;3;2;2;0;29;3;1;22;5;10;4;2;1;0;2;1;1;0;1;0;2;0;1;1;0;4;2;0;5;0;2;4;4;2;2;2;0;2;14;2;4;3;1;0;0;44;4;4;4;2;1;15;2;3;7;3;1;1;1;1;0;6;0;0;0;0;6;6;0;0;0;0;45;10;0;7;0;0;4;0
33035-4605;SUCESSO;2;1;1;1;131;14;0;14;1;3;0;3;1;1;44;1;30;1;12;4;3;5;0;0;0;16;6;0;26;5;3;7;2;1;0;12;0;4;3;3;7;7;0;0;42;1;0;0;7;0;1;10;0;4;1;0;0;10;0;1;1;0;2;1;0;1;71;11;3;2;1;1;3;29;5;12;3;8;3;2;2;1;2;10;7;4;3;86;8;2;60;6;27;10;7;3;2;3;2;0;0;10;8;9;2;4;3;0;3;2;0;31;2;0;7;3;1;1;1;0;4;33;0;2;13;1;0;0;70;4;11;11;6;4;18;0;0;4;3;0;3;1;0;2;14;3;1;4;3;1;1;0;0;5;5;37;17;8;22;5;5;2;0
33260-4604;SUCESSO;4;3;2;2;75;5;1;8;2;1;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;6;1;0;23;2;2;7;3;0;0;0;0;1;1;0;1;1;0;1;23;1;0;0;5;0;0;4;0;3;1;0;0;2;0;3;3;1;1;1;0;0;5;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1;0;17;0;1;4;0;1;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;2;2;1;11;3;1;2;1;1;1;1;1;1;18;2;2;5;3;0;0;58;1;4;7;1;3;15;0;0;7;3;0;4;3;1;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
33396-6388;SUCESSO;0;0;0;0;54;2;1;6;0;2;0;0;0;0;14;0;9;1;3;2;0;0;0;0;0;3;0;0;10;1;0;3;2;0;0;6;0;0;0;0;7;5;3;1;9;0;0;0;2;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;20;6;1;2;3;3;0;7;2;5;2;3;2;0;0;1;0;2;1;0;5;28;0;1;18;2;7;3;1;1;0;0;0;0;0;0;0;2;2;1;1;1;2;1;0;2;0;1;2;1;1;1;1;1;1;7;4;1;0;0;0;0;26;1;1;0;0;1;5;0;0;2;2;0;0;0;0;0;18;6;0;3;5;0;0;0;0;6;4;21;11;3;10;5;3;2;0
3345-4130;insucesso;0;0;0;0;22;1;0;2;1;1;0;0;0;0;4;1;3;0;0;0;0;0;0;0;0;1;0;0;8;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;5;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;2;2;0;0;8;1;0;6;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;1;1;0;0;0;1;4;2;0;0;0;0;0;20;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
33590-4604;insucesso;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
33661-4130;SUCESSO;2;1;2;2;38;1;0;0;0;0;0;0;8;6;2;0;1;0;1;0;0;0;16;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;2;0;1;1;0;1;16;2;2;0;2;0;0;2;0;0;0;0;0;3;0;0;0;0;0;21;0;12;13;2;0;0;0;0;1;7;1;4;0;1;1;0;0;0;1;0;0;1;0;20;1;0;10;1;5;3;0;0;0;0;0;0;0;0;0;1;0;20;9;5;1;1;1;6;0;1;2;0;0;0;0;0;0;10;1;1;2;0;13;9;15;1;1;1;1;0;4;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
33695-5388;SUCESSO;1;1;0;0;50;2;0;5;1;1;1;0;0;0;16;0;6;0;1;0;0;7;0;0;0;2;0;0;12;0;1;3;0;0;0;1;0;4;4;0;16;16;4;7;10;0;0;0;2;0;0;4;0;1;1;0;0;0;0;1;1;1;0;0;0;0;44;13;4;3;1;1;0;12;5;4;1;0;0;0;0;0;0;1;1;0;0;34;4;0;23;4;2;0;0;0;0;0;0;0;0;14;10;1;0;0;0;0;1;1;1;5;1;1;5;4;4;3;2;2;0;5;2;1;1;0;0;0;23;1;1;1;0;0;5;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0
3371-4605;insucesso;1;0;1;1;15;1;0;3;0;2;0;1;3;3;1;0;1;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;1;1;1;2;0;1;6;0;0;0;0;1;1;1;0;0;0;0;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;2;1;1;1;1;0;1;4;0;1;0;0;0;0;8;0;1;0;0;0;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3371-6398;SUCESSO;1;0;1;0;16;1;0;7;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34559-6398;insucesso;0;0;0;0;11;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;6;0;0;3;1;0;0;0;0;0;2;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;5;1;0;2;0;0;1;1
34572-5388;insucesso;1;1;0;0;27;2;0;4;2;0;0;0;4;3;5;1;4;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;9;0;0;0;6;0;1;0;1;0;0;0;0;0;0;1;1;0;0;4;0;3;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;6;1;0;5;2;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;1;0;4;0;0;0;0;0;0;0;0;1;5;4;1;0;0;3;0;12;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;2;0;0;0;0;2;2;2;2;4;2;2;0;0;4;3;2;1;1
34654-5468;SUCESSO;2;2;1;0;99;3;0;8;2;1;0;0;0;0;11;0;10;4;0;0;0;0;0;0;0;5;1;0;18;3;0;4;0;1;1;2;0;1;1;0;0;0;0;0;14;1;0;0;4;0;1;2;0;0;0;0;0;0;0;1;1;1;0;1;0;0;20;9;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;0;21;0;0;17;7;0;0;0;0;0;7;6;0;0;0;0;0;0;2;0;0;4;2;1;5;1;2;3;3;2;2;2;2;1;9;3;3;3;0;0;0;45;1;5;0;0;2;13;0;0;3;1;0;2;2;2;1;4;0;0;0;0;1;1;1;1;4;2;1;0;0;6;3;2;1;0
34838-4605;SUCESSO;3;0;3;1;57;3;0;6;3;1;0;0;0;0;10;4;8;0;1;0;0;0;0;0;0;7;1;0;16;2;0;5;2;0;0;1;0;1;1;0;6;5;0;0;15;3;3;0;5;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;27;0;0;0;1;1;0;5;0;1;0;1;1;1;0;1;0;9;7;0;0;22;8;1;14;0;2;0;0;0;0;8;6;0;0;1;1;1;2;0;0;0;2;0;0;16;3;0;7;3;2;2;1;1;0;10;3;2;1;1;0;0;38;1;5;1;0;1;10;0;0;4;3;0;4;0;0;1;3;0;1;1;0;0;0;0;0;0;0;3;1;0;3;0;0;0;0
34850-4130;SUCESSO;2;1;1;1;77;6;0;6;0;2;0;0;0;0;9;0;8;0;2;1;0;0;0;0;0;2;0;0;18;1;2;7;1;1;1;2;0;1;1;1;3;3;2;0;18;1;1;0;4;0;1;4;0;0;0;0;0;1;0;1;1;0;0;0;0;0;21;6;1;1;0;0;0;5;1;2;1;1;0;0;0;0;0;0;0;1;0;21;0;0;13;2;4;2;1;0;0;0;0;0;0;1;0;1;1;1;1;1;4;3;2;27;1;3;8;4;2;2;2;1;0;13;3;3;1;1;0;0;52;2;1;3;2;1;13;0;0;4;3;0;3;2;1;1;5;1;0;0;2;1;1;1;1;2;2;13;4;2;5;2;2;1;0
34942-4604;insucesso;2;2;0;0;11;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;15;0;0;0;0;1;4;0;0;2;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
35030-4605;insucesso;0;0;0;0;24;3;0;5;0;2;2;1;0;0;5;1;1;0;0;0;0;0;0;0;0;2;0;0;5;2;0;1;0;1;0;2;1;0;0;0;0;0;0;0;17;0;0;0;3;0;1;4;0;3;0;0;0;4;0;0;0;0;8;0;0;0;3;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;2;11;1;2;2;0;1;1;0;0;0;0;0;0;2;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;26;0;4;1;0;0;6;1;0;1;0;0;0;0;0;0;11;1;8;0;0;1;1;1;1;6;1;0;0;0;8;6;1;0;1
35030-5468;insucesso;0;0;0;0;7;1;0;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
35030-6388;insucesso;1;0;1;1;8;0;0;3;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;3;1;1;1;1;0;0;2;0;2;2;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;3;5;0;1;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;22;0;1;16;11;6;6;2;0;1;2;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
35513-5469;SUCESSO;1;0;1;1;54;4;0;12;3;2;2;1;0;0;12;0;4;0;4;1;1;0;0;0;0;5;0;0;17;1;2;8;5;0;0;2;0;1;1;0;0;0;0;0;23;1;1;0;5;0;1;4;0;7;2;0;0;5;0;0;0;0;0;0;0;0;7;2;1;0;0;0;1;5;1;1;1;1;0;0;0;1;1;1;0;1;0;27;2;6;6;0;5;1;1;0;0;0;0;0;0;2;0;5;0;0;0;0;2;1;0;2;0;1;2;2;1;1;1;1;1;14;2;2;0;2;0;0;26;8;3;3;0;3;12;0;0;5;3;0;1;0;0;1;6;2;0;0;2;1;0;1;0;3;2;1;0;0;8;2;2;0;0
35529-5388;SUCESSO;1;1;0;0;16;0;0;4;0;1;0;0;0;0;4;0;3;3;0;0;0;0;0;0;0;2;0;0;3;0;0;1;0;2;2;1;0;0;0;0;2;2;0;0;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;8;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;8;0;0;6;4;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;2;1;0;4;1;1;1;0;0;0;0;0;1;4;0;2;0;0;0;0;12;0;0;0;0;0;2;0;0;1;0;0;1;1;1;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;2;0;0;0;0
35554-5388;insucesso;3;3;1;1;66;3;0;10;0;3;2;1;0;0;10;0;6;0;2;1;0;0;0;0;0;2;0;0;9;0;0;4;2;1;0;4;0;3;3;0;10;10;1;0;12;2;1;1;2;0;1;3;0;5;4;2;0;1;0;3;2;0;0;0;0;0;37;2;0;0;2;0;1;11;1;5;0;3;2;1;0;1;0;2;0;0;1;26;1;1;17;0;7;3;3;2;0;0;0;0;0;4;2;0;1;2;1;0;1;0;0;6;0;0;1;1;1;0;0;0;0;4;1;1;0;2;0;0;16;2;0;0;0;0;5;0;0;2;1;1;3;2;2;2;8;3;0;2;4;2;2;2;2;0;0;8;3;0;5;0;0;0;0
35554-5714;SUCESSO;0;0;0;0;28;0;0;2;0;0;0;0;0;0;4;0;3;0;2;2;2;0;0;0;0;1;0;0;3;0;0;1;0;0;0;2;0;0;0;0;3;3;0;1;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;4;1;3;0;2;0;0;0;0;1;0;0;1;0;8;0;0;5;0;3;3;2;0;0;0;0;0;0;1;1;0;0;0;0;0;2;1;0;5;0;0;2;2;2;1;0;0;1;2;0;1;0;0;0;0;12;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;6;0;0;3;0;0;0;0
35640-5388;SUCESSO;0;0;0;0;101;6;1;9;3;2;0;0;0;0;28;3;21;2;0;0;0;0;0;0;0;1;0;0;30;1;0;2;1;1;0;2;0;2;2;1;11;10;4;0;13;0;0;0;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48;11;2;2;0;0;0;6;3;3;2;2;1;1;1;1;0;7;4;0;2;45;7;0;34;4;5;3;2;1;1;5;2;0;0;0;0;0;1;3;1;0;2;1;1;6;1;1;2;0;0;0;0;0;0;5;3;1;0;0;0;0;49;0;1;1;1;1;6;0;0;3;2;0;2;0;0;0;11;4;0;0;1;2;0;0;0;6;3;1;0;0;4;3;2;1;0
35642-5469;insucesso;2;2;0;0;31;1;0;2;0;0;1;1;0;0;9;0;4;0;3;2;0;0;0;0;0;0;0;0;5;0;1;2;0;1;0;0;0;2;2;0;4;4;0;0;10;1;0;0;0;0;0;1;1;3;2;0;0;4;0;2;2;0;0;1;1;0;17;2;0;0;2;0;1;6;0;3;0;1;1;0;0;1;0;2;2;0;3;20;0;0;13;2;5;2;1;1;0;0;0;0;3;4;3;4;1;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;3;0;1;1;0;1;0;23;0;2;2;1;0;7;0;0;0;0;0;2;2;2;0;5;0;0;2;0;1;0;0;0;1;1;0;0;0;2;1;0;0;0
35668-6388;SUCESSO;1;1;0;0;45;6;1;9;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;0;21;1;0;5;1;0;0;0;0;2;9;2;1;1;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;2;2;0;0;0;2;2;2;0;0
