IdAluno;Resultado;1>;1>46>;14>;14>14>;14>14>31>;14>2>;14>2>14>;14>2>2>;14>2>2>31>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>30>30>30>30>30>;14>31>31>;14>31>41>;14>32>;14>32>31>;14>32>31>30>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>49>;14>7>;14>7>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>14>;2>14>2>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>2>31>30>;2>2>41>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>31>30>30>30>;2>41>;2>41>2>;2>41>41>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>2>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>30>48>;30>31>;30>31>30>;30>31>30>30>;30>41>;30>48>;30>48>30>;31>;31>14>;31>14>2>;31>14>31>;31>14>41>;31>2>;31>30>;31>30>14>;31>30>17>;31>30>17>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>41>41>;31>48>;31>48>30>;32>;32>31>;32>31>30>;32>31>30>30>;32>31>31>;38>;41>;41>14>;41>2>;41>2>2>;41>31>;41>31>30>;41>31>30>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>7>;46>;48>;48>14>;48>29>;48>30>;48>48>;48>48>48>;49>;49>48>;49>49>;49>49>48>;49>49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>31>;7>5>;7>5>5>;7>6>;8>
32989-5468;insucesso;0;0;17;0;0;3;0;0;0;0;0;0;0;0;3;0;3;0;2;0;0;0;0;0;1;1;1;7;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;7;3;0;2;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;7;1;0;0;0;0;1;1;1;5;0;0;4;0;3;2;1;0;0;1;0;0;1;1;0;1;0;0;6;0;0;0;0;0;6;0;1;1;4;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;0;0;13;0;3;0;1;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33396-6388;SUCESSO;0;0;29;1;1;4;0;2;0;0;0;0;0;0;10;0;5;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;3;2;0;5;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;2;0;0;0;1;1;0;4;0;0;3;0;2;1;0;0;0;1;0;2;1;0;0;0;4;3;19;0;0;0;0;1;9;0;1;1;4;2;1;1;0;0;0;0;0;0;2;0;0;2;0;2;0;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;3;3;0;0;0;0;0;0;1;0;2;0;0;4;0;0;1;0;1;0
33695-5388;SUCESSO;0;0;18;2;0;3;1;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;4;1;0;0;0;5;0;0;2;0;0;0;0;0;2;2;0;6;6;2;1;5;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;1;2;0;1;1;1;0;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6;4;1;0;0;0;0;0;0;0;0;2;9;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3371-6398;SUCESSO;0;0;10;1;0;4;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33816-7274;insucesso;0;0;10;1;0;3;0;1;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;2;2;1;1;0;0;5;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;7;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;4;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;4;0;0;3;0;0;0;0;0;1
34532-7118;SUCESSO;0;0;41;2;0;5;2;0;0;0;0;0;0;0;20;0;13;2;1;0;0;0;0;0;0;0;0;8;0;1;0;0;0;0;2;0;2;2;2;6;6;0;4;7;2;0;2;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;25;3;1;1;1;0;1;1;2;7;1;1;2;0;0;0;0;0;0;2;0;0;2;1;1;0;3;0;29;2;0;0;2;0;18;2;0;0;3;2;0;0;0;0;0;1;1;0;2;0;0;0;0;3;0;2;2;0;0;0;0;19;0;1;0;3;1;1;1;0;1;0;0;0;0;0;9;3;0;0;2;0;1;1;0;0;0;0;0;16;3;1;4;0;0;0;0;0;0
34559-6398;insucesso;0;0;11;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;6;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;5;1;0;2;0;0;0;0;1;1
34572-5388;insucesso;0;0;10;0;0;3;2;0;0;0;0;0;2;1;3;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;3;0;0;2;1;1;1
34654-5468;SUCESSO;0;0;58;3;1;3;0;0;0;0;0;0;0;0;6;0;5;1;0;0;0;0;0;0;0;0;0;5;1;0;1;0;0;1;2;0;1;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;13;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;0;2;0;0;0;0;7;0;0;3;1;1;0;0;3;0;0;0;0;0;1;1;1;1;1;4;2;1;0;0;5;0;1;3;2;1;0
35030-5468;insucesso;0;0;6;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35030-6388;insucesso;0;0;4;0;0;2;0;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;1;0;1;0;2;1;1;0;0;2;2;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;5;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35513-5469;SUCESSO;0;0;27;3;1;5;0;1;0;2;0;0;0;0;8;0;3;0;3;1;1;0;0;2;0;0;0;8;0;1;4;2;0;0;2;0;1;1;0;0;0;0;0;8;0;0;0;0;2;2;0;0;0;6;1;1;0;2;0;0;0;0;0;0;5;2;0;1;0;0;0;0;1;4;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;18;2;0;0;0;3;4;0;0;0;4;1;1;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;12;5;1;0;2;0;0;6;1;0;2;1;1;0;0;5;2;0;0;2;0;1;0;1;0;1;1;1;1;0;0;4;0;0;1;1;0;0
35529-5388;SUCESSO;0;0;8;0;0;2;0;1;0;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;0;0;0;2;2;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;7;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;2;0;1;0;0;0;0
35554-5388;insucesso;0;0;35;2;0;4;0;2;0;1;1;0;0;0;8;0;4;0;2;1;1;0;1;0;0;0;0;5;0;0;2;1;1;0;2;0;3;3;0;8;8;0;3;4;0;0;0;0;2;2;2;0;0;3;3;1;0;0;0;0;0;0;0;0;26;1;0;0;0;0;2;2;1;7;1;0;4;0;2;1;0;0;0;1;0;0;2;0;0;0;0;0;19;1;0;0;0;0;12;0;2;2;4;2;2;1;0;0;0;0;0;0;0;3;2;0;0;1;1;2;1;0;0;0;0;6;0;0;0;0;0;0;3;0;0;1;1;1;1;0;4;0;0;2;2;0;0;0;0;0;0;0;0;8;3;2;3;0;2;0;0;0;0
35554-5714;SUCESSO;0;0;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;1;1;0;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;3;0;1;0;0;0;0
3559-7274;SUCESSO;0;0;15;1;1;0;0;0;0;0;0;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;2;2;1;5;4;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;19;0;0;0;0;0;2;2;0;6;0;0;2;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;17;2;0;0;0;1;11;0;2;2;3;2;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;13;1;3;0;2;1;1;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35640-5388;SUCESSO;0;0;39;0;0;6;1;2;0;0;0;0;0;0;10;0;8;0;0;0;0;0;0;0;0;0;0;11;0;0;1;0;0;0;1;0;0;0;0;5;5;3;0;7;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;21;5;0;2;1;2;0;0;0;4;2;0;2;1;2;1;1;1;1;0;0;0;1;0;0;0;1;0;16;1;0;0;0;0;14;0;0;0;3;2;2;1;1;1;1;1;0;0;1;0;0;0;0;1;0;2;1;0;0;0;0;19;0;0;0;1;1;1;3;0;1;1;1;0;0;1;3;1;0;0;1;0;0;0;0;0;0;4;2;1;0;0;2;0;0;1;1;1;0
35642-5469;insucesso;1;0;15;1;0;1;0;0;0;1;1;0;0;0;5;0;1;0;0;0;0;0;2;0;0;0;0;2;0;1;1;0;0;0;0;0;2;2;0;4;4;0;1;6;0;0;0;0;1;0;0;0;0;3;2;0;0;1;1;0;0;0;0;0;12;2;0;1;0;0;2;2;1;3;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;14;0;0;0;0;0;8;2;1;1;2;0;0;0;0;0;0;0;0;0;1;2;2;4;0;1;1;1;0;0;0;0;0;9;0;1;0;2;1;0;3;0;0;0;0;0;1;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
35668-6388;SUCESSO;0;0;16;1;0;4;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35675-5388;SUCESSO;0;0;85;2;0;7;1;4;0;0;0;0;2;2;33;0;24;2;3;1;0;0;0;2;0;0;0;13;0;1;3;0;0;0;2;0;1;1;1;6;6;1;0;17;4;3;0;0;7;1;0;2;0;1;1;0;0;2;0;0;1;3;0;3;62;9;1;1;0;2;0;0;1;10;1;1;4;1;1;0;0;0;0;1;0;0;3;3;0;0;4;2;55;1;0;0;0;2;43;4;0;0;8;3;0;0;0;0;0;2;2;0;4;0;0;2;0;3;2;7;7;6;0;0;0;44;2;1;0;1;1;1;12;0;0;2;0;0;0;0;9;0;0;4;0;0;2;0;2;0;0;0;0;30;15;9;3;0;1;0;0;2;0
35715-5714;SUCESSO;0;0;15;3;0;3;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;3;0;2;8;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0
35720-6398;SUCESSO;0;0;27;1;1;10;0;0;0;6;6;0;0;0;5;0;4;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;1;1;1;5;5;1;1;13;0;0;0;0;0;0;0;0;0;6;6;4;0;0;0;0;1;1;0;0;25;2;0;1;0;0;0;0;0;7;0;0;1;0;1;1;1;1;1;0;0;4;2;1;0;1;6;2;23;0;0;0;0;0;16;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;2;1;0;0;0;2;15;0;0;0;0;0;0;2;0;0;1;1;1;0;0;12;0;0;2;3;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0
35743-5388;insucesso;0;0;34;0;0;6;1;0;0;0;0;0;2;1;11;3;7;2;0;0;0;0;0;0;4;4;3;5;1;0;0;0;0;0;0;0;1;1;1;4;4;1;0;10;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;3;1;18;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;19;4;1;0;1;0;14;3;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;6;6;4;0;1;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1
35759-5468;insucesso;6;2;25;7;0;9;0;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;2;1;1;0;1;0;1;1;0;0;0;0;0;23;4;3;0;0;2;0;0;0;3;0;0;0;0;0;0;0;1;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;0;0;0;0;0;2;0;0;1;1;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;1;0;0;0;0;0;0
35759-6388;SUCESSO;1;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35760-5469;SUCESSO;0;0;31;1;0;2;0;0;0;0;0;0;1;0;11;0;5;0;1;0;0;0;1;0;0;0;0;4;0;0;1;0;0;0;1;0;1;1;1;2;2;0;1;7;0;0;0;0;1;1;0;0;0;3;1;1;1;2;0;0;5;1;0;0;26;1;0;0;0;0;1;1;0;11;1;0;5;0;4;3;3;3;2;2;0;3;4;2;1;0;9;1;25;0;0;0;0;1;15;0;0;0;5;3;3;2;2;2;2;1;0;0;7;1;1;1;1;4;1;0;0;0;0;0;0;28;2;2;1;2;2;0;8;0;1;5;2;1;0;0;19;1;5;2;8;0;0;0;0;0;0;3;2;2;1;0;5;0;1;3;2;1;0
35796-5468;SUCESSO;1;0;54;4;1;10;0;1;0;6;5;0;0;0;11;1;5;0;5;4;1;0;0;0;0;0;0;11;3;0;6;3;0;0;5;0;2;2;1;0;0;0;0;17;3;0;0;0;1;0;0;0;0;7;6;5;5;2;0;0;0;0;0;0;18;5;2;0;0;0;0;0;1;14;4;1;11;2;7;4;4;3;2;0;0;0;0;0;0;0;1;0;24;1;0;0;0;1;15;1;0;0;13;11;7;4;4;3;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;19;2;4;0;1;1;1;10;0;1;5;2;1;0;1;10;4;0;0;1;0;0;0;0;0;0;1;1;5;0;0;8;0;0;1;1;1;0
35833-5469;SUCESSO;1;0;11;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;4;0;0;0;0;0;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;3;3;2;2;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35870-5469;SUCESSO;0;0;17;0;0;3;1;0;0;0;0;0;0;0;4;1;2;1;0;0;0;0;1;0;0;0;0;3;0;0;1;1;0;0;1;0;2;2;1;0;0;0;0;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;0;0;0;1;0
35872-5468;SUCESSO;0;0;24;4;1;1;0;0;0;0;0;0;0;0;7;0;6;1;0;0;0;0;0;0;0;0;0;7;1;1;0;0;0;0;1;0;1;1;0;2;2;0;1;3;1;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;11;5;0;2;1;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;3;2;0;0;1;0;9;0;0;0;0;0;8;3;1;1;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;2;0;2;0;0;0;0;0;14;0;2;2;1;1;0;4;0;0;3;1;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;17;8;2;3;0;0;0;0;0;0
35884-5388;SUCESSO;1;0;11;1;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;9;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35890-5468;SUCESSO;1;0;70;1;0;6;1;1;0;0;0;0;0;0;42;0;35;0;19;9;4;2;2;0;0;0;0;12;1;4;1;0;0;2;0;0;0;0;0;4;4;1;0;11;3;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;52;9;1;3;3;2;1;1;4;28;6;3;12;4;6;4;1;0;0;0;3;1;2;2;2;3;1;1;52;1;0;0;0;0;43;1;1;1;25;11;5;3;1;0;0;1;1;0;0;2;2;0;0;2;0;0;0;0;0;0;3;20;1;1;0;5;1;0;2;0;0;0;0;0;0;1;4;1;0;1;0;0;2;1;1;1;0;0;0;7;0;0;2;0;0;0;0;1;0
35892-5469;insucesso;0;0;22;0;0;1;1;0;0;0;0;0;0;0;4;1;2;0;2;2;1;0;0;0;2;2;2;3;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;5;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;8;2;0;1;0;1;0;0;0;4;1;0;3;0;2;2;1;0;0;0;0;0;0;0;0;0;1;0;11;1;0;1;0;0;5;1;0;0;3;3;2;2;0;0;0;0;0;0;0;1;0;0;0;1;0;3;3;2;0;1;0;15;0;0;0;1;0;0;4;0;1;0;0;0;0;0;8;1;0;1;3;2;0;0;0;0;0;2;2;0;0;0;3;0;0;2;2;0;0
35904-5469;insucesso;0;0;10;0;0;3;0;0;0;0;0;0;0;0;4;0;3;1;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35904-5714;insucesso;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35934-5469;insucesso;0;0;35;1;0;4;0;1;1;0;0;0;0;0;12;0;10;0;3;1;1;0;0;0;0;0;0;4;0;0;2;0;0;0;2;1;1;1;1;3;3;2;0;8;0;0;0;0;2;2;2;0;0;3;3;1;0;0;0;0;0;0;0;0;18;5;1;1;0;0;0;0;0;6;1;0;3;0;2;1;0;0;0;0;0;0;1;1;0;1;1;0;20;0;0;0;0;0;16;2;0;0;6;3;2;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;3;0;1;1;0;5;2;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;5;1;1;3;0;0;1;1;1;0
35935-5388;insucesso;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35951-5469;SUCESSO;0;0;7;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
