IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;13>;14>;14>14>;14>14>2>;14>14>41>;14>2>;14>2>14>;14>2>2>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>32>;14>32>31>;14>41>;14>41>2>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>41>41>41>41>;14>43>;14>43>44>;14>43>44>44>;14>48>;14>49>;14>7>;14>7>5>;14>7>5>5>;14>8>;16>;16>31>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>2>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>31>;31>30>31>30>;31>31>;31>31>30>;31>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;42>;43>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>43>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>44>;44>44>44>44>14>;44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;6>6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>
31601-6401;insucesso;4;3;1;1;0;118;5;1;1;23;4;2;0;0;22;1;10;0;3;0;0;7;0;0;19;0;4;0;0;0;2;2;2;2;0;2;0;0;1;1;0;0;0;43;0;0;0;8;1;0;3;0;0;0;0;0;1;0;0;0;48;6;0;0;14;0;6;1;0;11;5;2;0;53;7;0;2;32;3;13;6;1;6;3;10;5;3;2;0;0;0;0;53;0;0;5;4;8;0;2;0;0;0;0;0;0;0;2;2;1;0;12;9;2;7;3;2;1;10;5;3;1;7;3;2;3;1;2;0;1;0;0;4;3;3;1;8;0;1;4;0;0;0;0;0;26;10;3;1;4;0;0;0;1;2;1
31604-4435;SUCESSO;2;1;1;1;0;16;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;11;0;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;29;18;11;6;3;0;0;0;2;0;0
31612-4603;SUCESSO;2;1;1;1;0;37;0;0;0;4;0;0;0;0;3;0;2;0;0;0;2;1;0;0;15;0;4;3;2;1;4;3;2;0;1;1;0;0;0;0;0;0;0;6;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;1;0;0;0;0;2;1;0;1;3;0;0;0;3;1;1;0;0;2;1;1;1;0;0;2;0;0;0;33;1;0;0;0;13;0;0;5;3;2;2;2;1;0;2;2;1;0;6;5;0;3;0;0;0;10;4;3;0;5;3;2;1;1;0;0;0;0;0;2;1;1;1;5;0;0;0;2;1;1;0;0;4;2;2;2;2;0;0;0;1;0;0
31619-4434;insucesso;0;0;0;0;0;12;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;1;5;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;3;0;0;0;0;0;4;0;4;3;1;0;1;2;0;0;0;0;1;1;0;0;4;1;0;1;3;1;2;0;0;1;1;0;0;0;0;5;2;2;1;11;0;0;1;1;4;0;0;0;0;0;0;0;1;0;2;0;0;0;3;1;0;1;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31637-4603;SUCESSO;3;1;2;2;0;65;2;0;0;2;0;0;0;0;16;1;6;2;2;0;0;2;0;0;9;0;2;1;0;0;0;0;0;0;0;2;0;0;0;6;4;3;3;6;2;2;2;2;0;0;0;0;3;1;1;1;0;0;0;0;20;3;1;0;7;0;1;0;0;1;0;1;1;33;1;0;0;18;3;6;1;0;1;0;5;2;0;1;3;0;3;3;31;0;0;1;0;9;0;0;3;1;0;0;0;0;0;2;2;1;0;7;6;0;2;2;0;0;9;2;1;0;4;1;0;4;1;1;0;1;1;0;3;1;1;2;2;2;0;0;0;0;0;0;0;2;2;2;1;3;0;0;0;1;1;0
31652-4434;SUCESSO;3;2;1;1;0;46;2;0;0;7;0;1;2;0;9;0;7;0;6;2;0;0;0;0;18;1;8;2;0;0;0;0;0;0;0;1;0;0;0;5;5;5;5;21;1;1;1;4;0;2;4;0;6;1;1;1;0;3;1;1;21;2;2;0;11;0;3;1;0;3;3;3;2;29;4;0;3;18;1;9;3;1;1;1;1;1;0;0;0;0;0;0;55;0;5;3;1;23;0;3;10;5;4;3;2;1;0;2;1;1;0;8;4;0;3;3;2;0;4;4;2;0;3;3;1;3;3;2;2;0;2;0;3;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
31658-4435;SUCESSO;0;0;0;0;0;60;11;0;3;10;0;3;0;0;10;2;7;1;4;0;0;1;0;0;6;0;4;0;0;0;1;1;0;0;0;10;2;2;0;1;1;0;0;15;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;17;2;1;0;10;2;1;1;1;6;6;0;1;21;3;2;1;16;1;10;1;1;5;5;4;4;0;0;5;0;5;3;8;0;0;1;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;3;3;0;3;2;1;0;4;1;1;0;3;1;0;2;1;1;1;0;2;0;0;0;0;0;3;0;0;0;0;0;0;10;9;79;28;8;2;16;0;6;6;6;3;0
31671-4434;insucesso;2;2;0;0;0;37;1;0;0;3;0;0;1;1;1;1;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;1;0;3;0;0;2;0;0;0;0;8;0;0;0;2;0;0;0;0;0;1;1;1;0;3;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;22;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;1;0;0;0;0;0;1;1;11;4;0;0;10;3;1;1;1;5;5
31673-4434;insucesso;2;0;2;2;0;31;2;0;1;2;0;1;0;0;2;0;0;0;0;0;0;1;0;0;12;0;4;2;1;1;2;2;1;0;0;3;0;0;0;0;0;0;0;9;0;0;0;0;0;0;2;2;2;0;0;0;0;3;0;3;3;0;0;0;2;0;0;0;0;0;0;0;1;8;0;0;0;2;0;1;0;0;0;0;1;0;4;0;0;0;0;0;55;1;0;3;1;21;0;2;6;4;2;1;0;2;0;3;1;1;0;9;8;1;4;3;3;3;14;1;1;1;5;1;1;3;1;3;1;3;0;0;2;0;0;2;1;0;0;0;0;0;0;2;2;12;3;1;1;4;0;1;1;2;0;0
31673-5384;SUCESSO;2;2;0;0;2;48;1;0;1;7;0;2;0;0;10;0;7;0;3;2;1;3;0;0;11;0;6;2;1;1;0;0;0;1;0;3;2;2;0;2;2;3;3;22;0;0;0;1;0;1;2;0;3;2;2;2;0;0;0;0;26;0;0;0;11;0;5;2;0;3;2;1;2;29;0;0;0;20;0;8;3;1;1;0;5;3;5;0;0;0;0;0;57;0;3;3;1;24;0;0;11;4;2;1;1;2;0;3;0;0;0;6;3;0;1;1;1;0;10;2;2;0;4;2;2;3;2;2;1;0;0;0;2;2;2;0;3;0;0;0;0;0;0;2;2;14;5;1;1;5;0;2;2;0;0;0
31694-4433;insucesso;4;2;3;3;0;12;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;1;1;0;0;0;2;1;1;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;10;0;1;0;0;3;0;0;3;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;4;2;2;3;1;0;0;0;0;0;0;0;0;4;1;0;0;2;0;0;0;0;0;0
31694-5384;SUCESSO;2;2;1;1;0;38;1;0;0;6;0;0;0;0;3;1;1;0;0;0;0;0;0;0;5;0;3;3;0;0;0;0;0;0;5;2;1;1;0;1;1;0;0;11;1;1;1;2;0;1;3;0;1;2;2;2;0;0;0;0;3;1;0;0;0;0;0;0;0;1;1;0;0;6;2;0;1;3;1;0;0;0;1;1;0;0;0;0;1;0;1;1;8;2;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;8;2;0;0;7;7;0;1;1;3;0;0;0;2;0;1;1;0;0;0
31728-4114;SUCESSO;2;1;1;1;40;101;3;0;0;8;1;1;0;0;4;0;1;0;0;0;1;1;4;0;14;0;6;2;2;1;0;0;0;32;3;4;1;1;0;3;3;0;0;11;1;1;1;3;0;0;1;0;2;1;1;1;0;0;0;0;7;1;0;0;0;0;0;0;0;2;1;0;1;16;3;0;0;2;0;0;0;0;1;1;3;0;4;1;7;0;3;0;36;1;1;2;0;15;0;1;5;3;2;1;0;0;0;1;0;0;0;3;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;2;1;1;1;46;3;0;0;3;2;1;5;3;13;7;4;2;10;0;2;2;1;11;0
31729-4448;SUCESSO;2;0;1;1;0;20;3;0;1;4;0;0;0;0;5;2;1;0;0;0;0;0;0;0;4;0;1;0;0;0;2;1;1;0;0;3;0;0;0;0;0;0;0;12;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;16;2;1;1;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;31;0;0;0;0;7;0;0;2;0;0;0;0;0;0;2;2;2;0;9;8;0;5;4;4;0;8;2;1;0;5;2;1;4;2;4;2;4;0;0;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
31733-6030;insucesso;0;0;0;0;0;14;2;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;1;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;3;2;0;0;0;0;0;0;0;0;0;1;1;0;0;10;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;1;0;0;0;0;3;0;0;0;7;1;0;0;1;1;1
31735-4434;SUCESSO;5;3;2;2;0;48;2;0;1;11;3;0;1;0;5;0;3;1;1;0;0;0;0;0;18;0;6;5;1;1;7;7;6;0;0;0;0;0;0;2;2;2;2;16;2;2;2;5;0;1;0;0;0;2;2;2;0;2;0;0;8;2;0;0;2;0;0;0;0;0;0;2;0;10;2;0;1;6;1;2;0;0;0;0;0;0;1;0;0;0;0;0;32;0;2;0;0;10;0;0;6;2;1;1;1;1;0;4;4;4;0;15;15;0;13;3;3;0;23;8;1;0;22;5;1;5;1;5;0;3;5;0;5;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31743-5061;insucesso;4;2;3;3;0;23;0;0;0;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;19;1;1;1;0;0;0;0;0;2;2;2;2;0;0;0;0;4;0;0;0;1;0;1;0;0;0;0;1;0;6;1;0;0;3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;29;1;1;3;2;13;0;2;3;3;1;1;1;0;0;1;1;1;0;3;3;0;1;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;4;2;2;3;3;0;0;2;1;0;0;9;5;38;20;10;6;7;0;5;2;0;0;0
31743-6030;SUCESSO;3;1;2;2;0;16;0;0;0;3;0;1;0;0;4;0;2;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;6;2;2;2;2;0;0;1;0;0;1;1;1;0;2;1;1;2;0;0;0;1;0;1;1;0;0;0;0;0;4;1;1;0;2;0;1;1;1;0;0;1;0;1;0;0;0;0;0;5;0;0;0;0;3;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;2;2;1;0;0;0;0;0;1;0;3;0;0;0;3;0;1;0;0;0;0
31746-4434;SUCESSO;2;2;0;0;0;47;11;0;3;4;3;0;0;0;4;0;3;3;0;0;0;0;0;0;21;0;3;1;0;0;4;4;1;0;0;0;0;0;0;1;1;0;0;14;0;0;0;6;0;2;0;0;0;1;1;1;0;0;0;0;6;5;1;0;0;0;0;0;0;0;0;0;0;10;2;0;2;5;4;0;0;0;0;0;1;1;1;0;0;0;0;0;71;0;3;0;0;10;0;0;2;0;0;0;0;0;0;1;1;0;0;8;7;0;2;0;0;0;18;2;2;0;3;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31747-5061;insucesso;2;1;1;1;0;39;0;0;0;7;0;1;5;4;2;0;2;0;0;0;0;0;2;1;14;0;11;5;3;3;1;0;0;0;0;0;0;0;0;2;2;0;0;29;1;1;1;2;0;0;2;0;4;1;1;1;0;6;0;4;10;1;0;0;0;0;0;0;0;2;0;0;0;9;0;0;0;7;1;0;0;0;1;0;0;0;0;0;2;1;1;1;42;0;7;1;0;23;5;1;11;9;7;5;5;3;0;4;0;0;1;6;1;0;0;0;0;0;4;0;0;0;2;0;0;2;0;2;0;2;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31747-5799;SUCESSO;3;2;1;1;0;17;1;0;1;1;0;0;10;6;1;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;8;1;1;1;1;0;0;0;0;3;1;1;1;0;10;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;11;0;1;1;0;6;0;1;2;1;0;0;0;1;0;1;0;0;0;3;2;0;2;2;2;0;2;0;0;0;2;0;0;2;0;2;0;1;0;0;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31755-4917;insucesso;0;0;0;0;0;17;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;2;2;0;0;7;3;0;1;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0;14;0;0;1;1;4;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;1;0;8;1;0;0;6;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
31755-7114;insucesso;0;0;0;0;0;13;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;4;0;0;0;2;0;1;0;0;0;0;1;0;1;0;0;0;0;0;18;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;3;3;1;1;6;4;4;0;3;2;2;3;2;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;3;3;0;0;0;0;2;0;2;2;0;0;0
31759-4114;insucesso;1;0;1;1;0;21;5;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;1;1;1;1;0;1;1;0;0;0;0;0;2;0;0;0;3;1;0;1;1;0;1;1;0;0;0;0;0;4;0;0;0;1;0;1;1;1;0;0;1;0;0;2;0;0;0;0;39;1;0;1;0;9;0;0;1;1;0;0;0;0;0;1;0;0;0;3;3;0;1;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
31759-4917;SUCESSO;2;1;0;0;0;20;0;0;0;2;0;0;0;0;2;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;19;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;2;1;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
31760-4434;insucesso;0;0;0;0;0;36;3;0;0;5;0;2;3;0;4;2;1;0;0;0;0;0;0;0;7;0;3;2;0;0;2;2;2;2;0;2;0;0;0;0;0;0;0;6;0;0;0;0;0;0;2;0;0;0;0;0;0;4;1;0;4;2;0;1;0;0;0;0;0;0;0;1;0;7;2;0;1;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;14;0;1;0;0;4;0;0;2;0;0;0;0;0;0;2;2;0;0;6;6;1;4;2;1;0;8;1;0;1;4;1;0;2;1;1;1;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;3;2;1;0;3;0;0;0;1;0;0
31783-4433;SUCESSO;2;1;1;1;0;73;3;0;0;6;2;2;24;10;8;0;5;1;1;1;1;2;3;0;13;0;4;3;1;1;3;2;1;0;0;0;0;0;0;1;1;1;1;27;1;1;1;10;0;5;2;0;0;1;1;1;0;28;10;12;16;7;2;1;9;4;5;3;1;4;3;1;0;19;1;0;0;15;3;9;5;3;4;3;7;5;2;1;8;0;6;4;38;0;1;1;0;10;0;0;6;1;1;1;0;2;0;6;3;2;0;10;7;0;4;1;1;0;12;4;2;0;5;2;1;2;2;1;1;1;1;0;2;1;1;1;2;0;0;0;0;0;0;0;0;30;15;9;4;3;0;0;0;2;0;0
31784-4448;SUCESSO;2;2;0;0;0;39;2;0;0;5;0;0;0;0;5;1;1;0;0;0;0;1;0;0;12;0;3;0;0;0;2;1;0;0;0;4;1;1;0;0;0;0;0;12;0;0;0;2;0;1;2;0;0;1;1;1;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;2;0;13;2;0;0;5;0;2;0;0;0;0;2;0;2;2;0;0;0;0;52;1;0;2;1;11;0;0;5;1;0;0;0;0;0;0;0;0;0;5;5;0;1;0;0;0;21;2;1;0;5;0;0;1;0;0;0;0;0;0;2;2;2;0;2;0;0;0;0;0;0;3;3;1;0;0;0;7;0;3;3;0;0;0
31787-4434;SUCESSO;3;1;1;0;0;34;2;0;0;2;0;1;11;5;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;16;0;0;0;1;0;0;2;0;0;2;2;1;0;13;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;13;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2;1;0;4;1;0;0;0;0;0;1;1;19;12;5;3;8;0;1;1;3;6;0
31801-4603;SUCESSO;4;4;2;1;6;33;1;0;0;4;0;0;4;0;2;0;2;1;0;0;0;0;0;0;7;1;0;0;0;0;2;2;2;1;2;1;1;1;0;1;1;0;0;7;2;2;1;1;0;0;1;0;1;3;3;3;0;7;1;1;9;4;1;1;3;1;2;1;1;0;0;0;0;5;0;0;0;4;2;1;0;0;0;0;1;1;0;0;0;0;0;0;27;1;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;2;1;0;3;3;0;0;3;2;0;2;1;1;1;0;1;0;4;4;4;1;7;0;0;0;4;4;0;4;3;4;2;1;0;5;0;4;3;1;0;0
31805-5489;insucesso;2;1;1;1;0;43;12;0;6;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;18;0;9;8;6;4;2;0;0;0;0;5;0;0;0;1;1;0;0;6;1;1;1;3;0;3;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;37;0;2;3;0;16;1;3;11;9;5;4;4;0;0;3;2;1;0;4;2;1;1;1;1;1;2;2;0;1;1;1;0;1;1;1;1;1;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;22;6;0;0;6;0;0;0;4;0;0
31805-6030;insucesso;2;1;1;1;0;38;5;1;1;7;1;0;2;2;2;1;1;0;0;0;0;0;0;0;12;0;6;4;2;1;3;2;1;0;1;2;0;0;0;0;0;0;0;23;1;1;1;5;0;0;2;2;2;1;1;1;0;10;0;8;1;0;0;0;0;0;0;0;0;1;1;0;0;8;5;0;2;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;37;2;3;7;0;16;1;5;9;5;3;3;2;2;2;4;4;3;0;7;6;0;5;5;5;4;8;4;1;2;6;4;1;6;4;5;4;4;1;1;2;1;1;1;0;0;0;0;1;0;0;0;0;14;2;1;1;3;0;0;0;3;0;0
31806-4114;insucesso;2;1;1;1;0;51;6;2;1;5;1;0;9;2;2;0;1;0;0;0;0;0;2;1;12;0;4;0;0;0;0;0;0;1;0;2;0;0;4;1;1;0;0;19;1;1;1;7;0;2;0;1;5;0;0;0;3;13;6;5;4;1;0;0;0;0;0;0;0;2;1;0;1;7;2;0;0;3;0;0;0;0;2;1;2;1;0;3;6;2;3;0;45;1;3;1;0;16;1;1;4;2;0;0;0;0;0;1;1;0;0;4;3;3;0;0;0;0;8;3;0;0;1;0;0;0;0;0;0;0;3;2;2;1;1;1;7;0;3;0;2;0;1;4;4;3;0;0;0;8;0;3;3;1;6;6
31806-5490;SUCESSO;3;2;1;1;0;32;6;0;1;8;3;0;1;1;1;0;1;0;1;1;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;1;1;8;0;0;3;0;0;2;2;2;0;1;0;1;3;2;0;0;1;1;1;1;1;0;0;0;0;2;0;0;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;18;1;1;1;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;2;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
31810-4435;insucesso;2;1;1;1;0;13;0;0;0;3;0;1;3;2;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;14;0;0;0;0;0;0;1;0;0;1;1;1;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;3;0;0;1;0;2;0;1;1;1;1;1;1;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;1;0;0;0;0;0;0;0;0;10;0;0;0;5;0;0;0;0;0;0
31810-4917;insucesso;2;0;1;0;0;8;1;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;1;0;1;1;1;0;0;9;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31810-6400;insucesso;2;1;0;0;0;19;1;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;6;0;0;0;0;0;0;1;0;4;2;2;1;0;10;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0
31816-5384;SUCESSO;2;1;1;0;0;101;8;0;3;17;2;0;3;1;9;1;3;1;1;0;0;3;9;0;31;2;13;5;3;1;2;2;1;0;2;1;0;0;0;3;3;0;0;25;0;0;0;5;0;0;0;0;1;1;1;1;0;9;3;2;13;5;0;3;4;2;1;1;1;1;1;3;0;31;10;2;5;13;3;4;1;1;0;0;4;2;3;0;12;0;2;1;65;5;3;12;3;35;0;8;22;11;6;5;3;2;0;6;5;3;0;10;8;0;6;5;5;0;10;5;1;0;8;4;1;6;3;6;3;4;2;0;2;1;1;0;0;0;0;0;2;0;2;6;5;18;5;2;2;14;0;4;3;2;8;0
31826-4603;SUCESSO;2;2;0;0;0;23;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;1;0;0;8;0;0;1;0;0;0;0;1;0;1;0;0;0;9;7;0;2;1;0;0;23;1;1;0;5;0;0;1;0;0;0;0;1;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31830-4435;SUCESSO;4;0;4;4;0;66;1;0;0;18;1;2;1;0;8;0;4;0;3;1;0;1;0;0;4;0;3;1;0;0;0;0;0;0;0;6;2;2;0;0;0;0;0;26;2;2;2;3;0;0;5;0;1;0;0;0;0;2;0;0;18;1;0;1;5;0;2;0;0;4;2;3;0;21;2;0;1;10;1;4;2;0;1;0;7;3;2;1;0;0;0;0;12;0;0;5;2;7;0;4;4;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;4;1;0;4;9;0;0;0;0;0;0;5;5;70;23;10;3;11;0;2;2;7;3;0
